Google,"
      Student Researcher, 2023
    ",https://careers.google.com/jobs/results/127305951532196550-student-researcher-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Dublin,  
          Ireland
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor&#8217;s, Master&#8217;s, or PhD degree in Computer Engineering, Computer Science, Electrical Engineering, Math, or related technical field.
Experience in one area of computer science (e.g., Natural Language Understanding, Computer Vision, Machine Learning, Deep Learning, Algorithmic Foundations of Optimization, Quantum Information Science, Data Science, Software Engineering, etc.).
Preferred qualifications:
Currently enrolled in a full-time degree program and returning to the program after completion of the internship.
Experience as a researcher, including internships, full-time, or at a lab.
Experience contributing research communities or efforts, including publishing papers in major conferences or journals.
Experience with one or more general purpose programming languages (e.g., C/C++, Java, MATLAB, Go, Python, etc.).
Ability to speak and write in English fluently. 
"
Google,"
      Student Researcher, 2023
    ",https://careers.google.com/jobs/results/142794226640265926-student-researcher-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Z&#252;rich,  
          Switzerland
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor&#8217;s, Master&#8217;s, or PhD degree in Computer Engineering, Computer Science, Electrical Engineering, Math, or related technical field.
Experience in one area of computer science (e.g., Natural Language Understanding, Computer Vision, Machine Learning, Deep Learning, Algorithmic Foundations of Optimization, Quantum Information Science, Data Science, Software Engineering, etc.).
Preferred qualifications:
Currently enrolled in a full-time degree program and returning to the program after completion of the internship.
Experience as a researcher, including internships, full-time, or at a lab.
Experience contributing to research communities or efforts, including publishing papers in major conferences or journals.
Experience with one or more general purpose programming languages (e.g., C/C++, Java, MATLAB, Go, Python, etc.).
Ability to speak and write in English fluently.
 
"
Google,"
      Information Technology Intern, Summer 2023 - Indigenous Identified
    ",https://careers.google.com/jobs/results/84209077426496198-information-technology-intern-summer-2023-indigenous-identified/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor&#8217;s degree in Information Technology or related technical field.
Currently in your penultimate year of study.
Preferred qualifications:
Experience in troubleshooting applications in one or more of the following networked environments: Linux, macOS, or Windows.
Understanding of LAN/WAN environments.
Ability to configure, upgrade, and relocate PC hardware, software, and print devices.
 
"
Google,"
      STEP Intern, Student Training in Engineering Program, 2023 - Indigenous Identified
    ",https://careers.google.com/jobs/results/105140995680543430-step-intern-student-training-in-engineering-program-2023-indigenous-identified/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor&#8217;s degree in Computer Science or related technical field of study.
Experience programming in Java, C++, or Python
Preferred qualifications:
Completed or currently taking two or more Computer Science-related courses and/or modules.
Interest in, and ability to, learn coding languages as needed.
 
"
Google,"
      Security Engineering Intern, Summer 2023 - Indigenous Identified
    ",https://careers.google.com/jobs/results/139101920565306054-security-engineering-intern-summer-2023-indigenous-identified/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor's or Master's degree in Computer Science, Information Security or a related technical field (e.g. engineering, mathematics, information systems, security etc.).
Currently in your penultimate year of study.
Experience coding with one or more of the following languages: Python, Go, C++, or JavaScript.
Preferred qualifications:
Experience with cyber attacks and mitigation methods in two or more of the following: Network protocols and secure network design, OS internals and hardening, web application security, security assessments and pen testing, authentication and access control, applied cryptography and security protocols, security monitoring and intrusion detection, incident response and forensics, development of security tools, automation, or frameworks.
Experience with the software development lifecycle and an understanding of technical privacy issues. 
Patience and negotiation skills with experience achieving good user outcomes.
 
"
Google,"
      Software Engineering Intern, Summer 2023 - Indigenous Identified
    ",https://careers.google.com/jobs/results/103073123546342086-software-engineering-intern-summer-2023-indigenous-identified/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor's, Master's, or PhD degree in Computer Science or a related technical field.
Currently in your penultimate year of study.
Experience with one or more general purpose programming languages (e.g., Java, C/C++, Python, JavaScript, Go, etc.).
Preferred qualifications:
Experience in computer science.
Proficiency with data structures, algorithms, and software design.
Knowledge of Unix/Linux and APIs.
Familiarity with TCP/IP and network programming.
 
"
Google,"
      Product Design Engineering Intern, Summer 2023
    ",https://careers.google.com/jobs/results/120760289302848198-product-design-engineering-intern-summer-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Taipei,  
          Taiwan
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Master's degree in Electrical Engineering, Computer Engineering, Product Design, or a related technical field.
Internship, work, educational, or personal project experience with product design, or experience with Computer Aided Design (CAD) tools (e.g., Solidworks/Pro-E/Creo/Catia/NX/AutoCAD) and mechanical simulation tools.
Preferred qualifications:
Experience or knowledge of Thermodynamics or Heat Transfer.Experience or knowledge of thermal simulation software (e.g., ANSYS Icepak, Siemens Flotherm) and CAD software.Knowledge of mechanical assembly and system integration of complex consumer hardware.
Understanding of computer systems such as physical, functional, logical, mechanical, electrical, software, thermal etc.
 
"
Google,"
      Software Engineering Intern, Summer 2023
    ",https://careers.google.com/jobs/results/138546650818716358-software-engineering-intern-summer-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor's, Master's, or PhD degree in Computer Science or a related technical field.
Currently in your penultimate year of study.
Experience with one or more general purpose programming languages (e.g., Java, C/C++, Python, JavaScript, Go, etc.).
Preferred qualifications:
Experience in computer science.
Proficiency with data structures, algorithms, and software design.
Knowledge of Unix/Linux and APIs.
Familiarity with TCP/IP and network programming.
 
"
Google,"
      Security Engineering Intern, Summer 2023
    ",https://careers.google.com/jobs/results/75629009179681478-security-engineering-intern-summer-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor's or Master's degree in Computer Science, Information Security or a related technical field (e.g. engineering, mathematics, information systems, security etc.).
Currently in your penultimate year of study.
Experience coding with one or more of the following languages: Python, Go, C++, or JavaScript.
Preferred qualifications:
Experience with cyber attacks and mitigation methods in two or more of the following: Network protocols and secure network design, OS internals and hardening, web application security, security assessments and pen testing, authentication and access control, applied cryptography and security protocols, security monitoring and intrusion detection, incident response and forensics, development of security tools, automation, or frameworks.
Experience with the software development lifecycle and an understanding of technical privacy issues. 
Patience and negotiation skills with experience achieving good user outcomes.
 
"
Google,"
      Information Technology Intern, Summer 2023
    ",https://careers.google.com/jobs/results/103738539339850438-information-technology-intern-summer-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor&#8217;s degree in Information Technology or related technical field.
Currently in your penultimate year of study.
Preferred qualifications:
Experience in troubleshooting applications in one or more of the following networked environments: Linux, macOS, or Windows.
Understanding of LAN/WAN environments.
Ability to configure, upgrade, and relocate PC hardware, software, and print devices.
 
"
Google,"
      STEP Intern, Student Training in Engineering Program, 2023
    ",https://careers.google.com/jobs/results/100110576169951942-step-intern-student-training-in-engineering-program-2023/?category=DATA_CENTER_OPERATIONS&category=DEVELOPER_RELATIONS&category=HARDWARE_ENGINEERING&category=INFORMATION_TECHNOLOGY&category=MANUFACTURING_SUPPLY_CHAIN&category=NETWORK_ENGINEERING&category=PRODUCT_MANAGEMENT&category=PROGRAM_MANAGEMENT&category=SOFTWARE_ENGINEERING&category=TECHNICAL_INFRASTRUCTURE_ENGINEERING&category=TECHNICAL_SOLUTIONS&category=TECHNICAL_WRITING&category=USER_EXPERIENCE&employment_type=INTERN&jex=ENTRY_LEVEL,"        In-office: 
          Sydney NSW,  
          Australia
            
","
          Qualifications
         Minimum qualifications:
Currently pursuing a Bachelor&#8217;s degree in Computer Science or related technical field of study.
Experience programming in Java, C++, or Python.
Preferred qualifications:
Completed or currently taking two or more Computer Science-related courses and/or modules.
Interest in, and ability to, learn coding languages as needed.
 
"
