IBM,['Product Manager'],https://careers.ibm.com/job/17993818/product-manager-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionAt IBM, work is more than a job &#8211; it&#8217;s a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you&#8217;ve never thought possible. Are you ready to lead in this new era of technology and solve some of the world&#8217;s most challenging problems? If so, lets talk.Your Role and ResponsibilitiesAs a Product Manager you will be doing product planning and execution throughout the product lifecycle, including: gathering and prioritizing product and customer requirements, defining the product vision, and working closely with Strategy, Engineering, Sales, Marketing and Support to ensure revenue and customer satisfaction goals are met. The Product Manager&#8217;s job also includes ensuring that the product supports the IBM&#8217;s overall strategy and goals. As the product Manager, you will be expected to:  Be the voice of customer Drive grouping and prioritization of customer requirements Work with the sales teams and customers to ensure products continually meet market requirements while maintaining business objectives Gather and analyse all available research and data sources to continually refine and improve all aspects of the product Coordinate with Sales and Marketing teams to develop go to market plan for assigned products or industry segments Work with Marketing to create product positioning and messaging for marketing activities Identify new market and product opportunities and define target market requirements, which create the foundation for the overall product strategy and roadmap Create business case and revenue projections for new features, products and services. Assist the finance department with pricing strategy for products and services based on growth and profitability objectives Monitor competitor capabilities, anticipate market conditions and present strategies for enhancing our leadership position  General Expectations  Experience with Telco and Edge environments including networks and infrastructure management Excellent oral and written communication skills with the ability to influence others internally and externally Have the ability to synthesize complex issues and opinions into simple stories Have the ability to deliver initiatives from conception through completion in an iterative way Show attention to details, proactive self-starter  Required Technical and Professional Expertise  Overall 12+ years of experience with 8+ years on technical product management. Atleast 5+ years of relevant experience in defining Portfolio &amp; Product Strategy catering to Telco&#8217;s &amp; Enterprises for SDN/NFV solutions Strong telecommunications knowledge with Proficient understanding of Virtualization, NFV/SDN, Network Slicing, Open stack, Kubernetes &amp; Public Cloud Networking environments, etc. Deep technical familiarity with one or more of the following technologies  Kubernetes networking, CNI, Exposure to any one of the CNIs like Calico, Flannel, Weave Openstack networking Virtual Router implementations &#8211; Data Plane using Linux Kernel, IPTables, kernel packet filters, eBPF, virtual ethernet drivers, general Linux Networking skills Tunneling technologies implementation. IPSec, GRE, VXLAN, IP over IP etc Control plane routing protocols &#8211; OSPF, ISIS, BGP Public cloud networking constructs, VPCs, Transit Gateways etc Data plane acceleration: DPDK, SRIOV, VPP Exposure working on Load Balancers, Web Proxies  Exposure to implementing network packet monitoring frameworks : cFlow, sFlow, jFlow, NetFlow, IPFIX, OWAMP, TWAMP, other telemetry protocols Exposure to programmable api&#8217;s to network appliances : OpenFlow, NetConf, GRPC Exposure to services meshes (ISTIO) is a strong positive too, but not mandatory Exposure to SaaS software development using cloud native databases and messaging frameworks CI/CD experience for SaaS software development and continuous upgrades Site Reliability Engineering   Ability to manage all associated activities throughout Product life cycle in collaboration with other functional groups (Sales, marketing, Finance, Engineering, Services, Partners etc) Experience in generating Product collaterals &#8211; whitepapers, technical product marketing, development of pricing models, Market research and competitive analysis Product Management expertise with ability to build internal and external relationships at all levels.  Creation of Business Plans and Investment Justification  Preferred Technical and Professional Expertise  None   
"
IBM,['UX Designer'],https://careers.ibm.com/job/17993821/ux-designer-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionThomas J. Watson said it best: &#8220;Good design is good business.&#8221; Visualization is critical to discovering data-driven insights and effectively communicating that knowledge to others. Designers at IBM work to create experiences that work together, work the same, and work for our clients. Does the thought of creating the platform at the heart of solutions like Watson, Blockchain, IoT, and Security excite you? &#160;If so, read on!Your Role and ResponsibilitiesWe are looking for a talented designer to help our creative design team deliver great end-to-end customer experiences. The team you&#8217;ll be joining is part of the worldwide design organization for Sustainability Software &#8211; a part of IBM that is collectively responsible for software products focused on AI-enabled solutions that assist our customers make more informed and data-driven decisions about how to manage their business and services. Responsibilities  Translate actionable insights from the design research team into low and high fidelity mockups, patterns, prototypes and development-ready specifications. Participate in conversations around common patterns, assets and efficiencies within the product space. Collaborate directly with your design team and developers to build out, update and modernize software product user interfaces (while using agile methodologies). Design business process scenarios and flows for user interfaces and demos. Lead team stand-ups &amp; playbacks and present design work as part of a compelling narrative to elicit buy-in from cross-disciplinary stakeholders. Understand business problems across our customer set in order to have context for deliverables. Share work in progress, along with giving and receiving critique.  Collaborate with a wide variety of people (design researchers, content designers, developers, product owners, etc.) across our worldwide teams  Required Technical and Professional Expertise  Experience (3+ years) in solving complex user problems through user interface design, creating mockups and prototypes (low- and high- fidelity), as well as documenting interaction patterns for product UI. Experience with creating user scenarios for usability testing, analysis of industry trends, task analysis, workflow design, layout &amp; composition and reporting conclusions in well-developed documents. Experience with design tools (Figma, Sketch, InVision, Adobe Creative Cloud, etc.). Strong communication, storytelling and documentation skills. Comfortable working in a dynamic, team based environment. An awesome and positive attitude. Portfolio of previous work must be presented incorporating UI designs and/or sketches that demonstrate an understanding of wireframing, interaction design and design best practices.  Preferred Technical and Professional Expertise  Understand modern design thinking and design trends (including responsiveness and accessibility). Understand different industries to better gauge how design issues and users can differ across them.   
"
IBM,['Designer'],https://careers.ibm.com/job/17993822/designer-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionThomas J. Watson said it best: &#8220;Good design is good business.&#8221; Visualization is critical to discovering data-driven insights and effectively communicating that knowledge to others. Designers at IBM work to create experiences that work together, work the same, and work for our clients. Does the thought of creating the platform at the heart of solutions like Watson, Blockchain, IoT, and Security excite you? &#160;If so, read on!Your Role and ResponsibilitiesWe are looking for a talented designer to help our creative design team deliver great end-to-end customer experiences. The team you&#8217;ll be joining is part of the worldwide design organization for Sustainability Software &#8211; a part of IBM that is collectively responsible for software products focused on AI-enabled solutions that assist our customers make more informed and data-driven decisions about how to manage their business and services.Responsibilities  Translate actionable insights from the design research team into low and high fidelity mockups, patterns, prototypes and development-ready specifications. Participate in conversations around common patterns, assets and efficiencies within the product space. Collaborate directly with your design team and developers to build out, update and modernize software product user interfaces (while using agile methodologies). Design business process scenarios and flows for user interfaces and demos. Lead team stand-ups &amp; playbacks and present design work as part of a compelling narrative to elicit buy-in from cross-disciplinary stakeholders. Understand business problems across our customer set in order to have context for deliverables. Share work in progress, along with giving and receiving critique.  Collaborate with a wide variety of people (design researchers, content designers, developers, product owners, etc.) across our worldwide teams  Required Technical and Professional Expertise  Experience (3+ years) in solving complex user problems through user interface design, creating mockups and prototypes (low- and high- fidelity), as well as documenting interaction patterns for product UI. Experience with creating user scenarios for usability testing, analysis of industry trends, task analysis, workflow design, layout &amp; composition and reporting conclusions in well-developed documents. Experience with design tools (Figma, Sketch, InVision, Adobe Creative Cloud, etc.). Strong communication, storytelling and documentation skills. Comfortable working in a dynamic, team based environment. An awesome and positive attitude. Portfolio of previous work must be presented incorporating UI designs and/or sketches that demonstrate an understanding of wireframing, interaction design and design best practices.  Preferred Technical and Professional Expertise  Understand modern design thinking and design trends (including responsiveness and accessibility). Understand different industries to better gauge how design issues and users can differ across them.   
"
IBM,['SAP導入コンサルタント（コンサルタント/マネージャー/シニアマネジャー）'],https://careers.ibm.com/job/17993915/sap-tokyo-jp/?codes=WEB_SEARCH_INDIA,"Tokyo, JP","&#21069;&#26360;&#12365;IBM&#12391;&#12461;&#12515;&#12522;&#12450;&#12434;&#32946;&#12367;&#12416;&#31038;&#21729;&#12399;&#12289;&#19990;&#30028;&#21508;&#22269;&#12398;&#12362;&#23458;&#27096;&#12392;IBM&#12392;&#12398;&#12522;&#12524;&#12540;&#12471;&#12519;&#12531;&#12434;&#12373;&#12425;&#12395;&#28145;&#12417;&#12289;&#26356;&#12394;&#12427;&#21332;&#26989;&#12434;&#25512;&#36914;&#12375;&#12390;&#12356;&#12367;&#24441;&#21106;&#12434;&#25285;&#12356;&#12414;&#12377;&#12290;&#12354;&#12394;&#12383;&#12399;&#12289;&#27096;&#12293;&#12394;&#23554;&#38272;&#24615;&#12434;&#25345;&#12387;&#12383;&#26377;&#35672;&#32773;&#12392;&#12398;&#21332;&#26989;&#12434;&#36890;&#12376;&#12390;&#12289;&#21508;&#26989;&#30028;&#12434;&#20195;&#34920;&#12377;&#12427;&#12362;&#23458;&#27096;&#12398;&#12495;&#12452;&#12502;&#12522;&#12483;&#12489;&#12463;&#12521;&#12454;&#12489;&#12392;AI&#12434;&#27963;&#29992;&#12375;&#12383;&#22793;&#38761;&#12434;&#12372;&#25903;&#25588;&#12375;&#12414;&#12377;&#12290;&#12362;&#23458;&#27096;&#12395;&#20385;&#20516;&#12354;&#12427;&#22793;&#38761;&#12434;&#12418;&#12383;&#12425;&#12377;&#12383;&#12417;&#12398;&#12354;&#12394;&#12383;&#12398;&#33021;&#21147;&#12399;&#12289;&#12497;&#12540;&#12488;&#12490;&#12540;&#27096;&#12392;&#12398;&#21332;&#26989;&#12289;&#12477;&#12501;&#12488;&#12454;&#12455;&#12450;&#12420;Red Hat&#12434;&#22987;&#12417;&#12392;&#12377;&#12427;IBM&#12398;&#12486;&#12463;&#12494;&#12525;&#12472;&#12540;&#12509;&#12540;&#12488;&#12501;&#12457;&#12522;&#12458;&#12398;&#27963;&#29992;&#12395;&#12424;&#12426;&#12289;&#12373;&#12425;&#12395;&#24341;&#12365;&#20986;&#12373;&#12428;&#12289;&#32946;&#12414;&#12428;&#12390;&#12356;&#12365;&#12414;&#12377;&#12290;&#22909;&#22855;&#24515;&#12392;&#12289;&#30693;&#35672;&#12395;&#23550;&#12377;&#12427;&#39165;&#12367;&#12394;&#12365;&#25506;&#31350;&#24515;&#12399;&#12289;&#12371;&#12398;&#12509;&#12472;&#12471;&#12519;&#12531;&#12391;&#25104;&#26524;&#12434;&#19978;&#12370;&#12427;&#12383;&#12417;&#12395;&#19981;&#21487;&#27424;&#12394;&#12418;&#12398;&#12391;&#12377;&#12290;&#29694;&#29366;&#12395;&#25361;&#25126;&#12375;&#12289;&#27096;&#12293;&#12394;&#12450;&#12452;&#12487;&#12450;&#12395;&#35302;&#12428;&#12289;&#12362;&#23458;&#27096;&#12398;&#12499;&#12472;&#12493;&#12473;&#12395;&#26032;&#12383;&#12394;&#12452;&#12531;&#12497;&#12463;&#12488;&#12434;&#12418;&#12383;&#12425;&#12377;&#12463;&#12522;&#12456;&#12452;&#12486;&#12451;&#12502;&#12394;&#12477;&#12522;&#12517;&#12540;&#12471;&#12519;&#12531;&#12434;&#29983;&#12415;&#20986;&#12377;&#12371;&#12392;&#12364;&#27714;&#12417;&#12425;&#12428;&#12414;&#12377;&#12290;IBM&#12399;&#12289;&#12354;&#12394;&#12383;&#12395;&#12461;&#12515;&#12522;&#12450;&#12398;&#21487;&#33021;&#24615;&#12392;&#25104;&#38263;&#12398;&#27231;&#20250;&#12434;&#12418;&#12383;&#12425;&#12375;&#12414;&#12377;&#12290;IBM&#12395;&#12399;&#12289;&#12354;&#12394;&#12383;&#12398;&#12371;&#12428;&#12414;&#12391;&#12398;&#12473;&#12461;&#12523;&#12420;&#32076;&#39443;&#12434;&#21463;&#12369;&#20837;&#12428;&#12427;&#22303;&#22732;&#12364;&#12354;&#12426;&#12414;&#12377;&#12290;&#12381;&#12428;&#12364;IBM&#12398;&#12459;&#12523;&#12481;&#12515;&#12540;&#12391;&#12377;&#12290;&#12354;&#12394;&#12383;&#12398;&#24441;&#21106;&#12392;&#36012;&#20219;IBM&#12398;&#12458;&#12501;&#12449;&#12522;&#12531;&#12464;&#12420;&#12486;&#12463;&#12494;&#12525;&#12472;&#12540;&#12434;&#24195;&#31684;&#22258;&#12395;&#27963;&#29992;&#12375;&#12289;&#23554;&#38272;&#30340;&#12394;&#12469;&#12540;&#12499;&#12473;&#12434;&#12362;&#23458;&#27096;&#12395;&#25552;&#26696;&#12289;&#12522;&#12540;&#12489;&#12289;&#23455;&#35013;&#12375;&#12390;&#12356;&#12367;&#24441;&#21106;&#12434;&#25285;&#12356;&#12414;&#12377;&#12290;&#25104;&#26524;&#12434;&#25369;&#12370;&#12390;&#12356;&#12427;&#31038;&#21729;&#12399;&#12289;&#22256;&#38627;&#12394;&#12499;&#12472;&#12493;&#12473;&#19978;&#12398;&#35506;&#38988;&#12434;&#35299;&#27770;&#12377;&#12427;&#38761;&#26032;&#30340;&#12394;&#12477;&#12522;&#12517;&#12540;&#12471;&#12519;&#12531;&#12434;&#12362;&#23458;&#27096;&#12395;&#12418;&#12383;&#12425;&#12377;&#12371;&#12392;&#12391;&#12289;&#12362;&#23458;&#27096;&#12363;&#12425;&#20449;&#38972;&#12391;&#12365;&#12427;&#12450;&#12489;&#12496;&#12452;&#12470;&#12540;&#12392;&#12375;&#12390;&#12372;&#35413;&#20385;&#12356;&#12383;&#12384;&#12356;&#12390;&#12356;&#12414;&#12377;&#12290; IBM&#12398;&#19968;&#21729;&#12392;&#12375;&#12390;&#12289;&#39015;&#23458;&#20307;&#39443;&#12289;&#12497;&#12501;&#12457;&#12540;&#12510;&#12531;&#12473;&#12289;&#20449;&#38972;&#24615;&#12289;&#25313;&#24373;&#24615;&#12395;&#20778;&#12428;&#12383;&#12477;&#12522;&#12517;&#12540;&#12471;&#12519;&#12531;&#12434;&#20316;&#12426;&#20986;&#12377;&#12371;&#12392;&#12395;&#12424;&#12426;&#12289;&#12467;&#12473;&#12488;&#12434;&#21066;&#28187;&#12375;&#12289;&#21033;&#30410;&#12392;&#26666;&#20027;&#20385;&#20516;&#12434;&#21521;&#19978;&#12373;&#12379;&#12390;&#12356;&#12367;&#12371;&#12392;&#12418;&#26399;&#24453;&#12373;&#12428;&#12414;&#12377;&#12290;&#12354;&#12394;&#12383;&#12399;&#12289;&#26032;&#12375;&#12356;&#12473;&#12461;&#12523;&#12434;&#12510;&#12473;&#12479;&#12540;&#12375;&#12289;&#30064;&#12394;&#12427;&#23554;&#38272;&#24615;&#12434;&#25345;&#12387;&#12383;&#12513;&#12531;&#12496;&#12540;&#12392;&#20849;&#21109;&#12375;&#12289;&#12362;&#23458;&#27096;&#12398;&#26989;&#30028;&#12395;&#23550;&#12377;&#12427;&#30693;&#35211;&#12434;&#28145;&#12417;&#12427;&#27231;&#20250;&#12434;&#27963;&#29992;&#12377;&#12427;&#12371;&#12392;&#12364;&#12391;&#12365;&#12414;&#12377;&#12290; &#20027;&#12394;&#26989;&#21209;&#20869;&#23481;:&#8226;    SAP&#12434;&#27963;&#29992;&#12375;&#12383;&#22522;&#24185;&#12471;&#12473;&#12486;&#12512;&#21047;&#26032;&#12503;&#12525;&#12472;&#12455;&#12463;&#12488;&#12395;&#31435;&#12385;&#19978;&#12370;&#12363;&#12425;&#21442;&#30011;&#12375;&#12289;&#12503;&#12525;&#12472;&#12455;&#12463;&#12488;&#12434;&#12522;&#12540;&#12489;&#12290;&#8226;    IT&#12471;&#12473;&#12486;&#12512;&#12398;&#22522;&#30436;&#12392;&#12375;&#12390;ERP&#12434;&#27963;&#29992;&#12373;&#12428;&#12390;&#12356;&#12427;&#12362;&#23458;&#27096;&#12395;&#12289;API&#12434;&#27963;&#29992;&#12375;&#12383;&#27425;&#19990;&#20195;&#12398;&#12477;&#12522;&#12517;&#12540;&#12471;&#12519;&#12531;&#12289;&#20363;&#12360;&#12400;AI&#12505;&#12540;&#12473;&#12398;&#20250;&#35441;&#12289;&#38899;&#22768;&#35469;&#35672;&#12289;&#35328;&#35486;&#35299;&#26512;&#31561;&#12398;&#12503;&#12525;&#12472;&#12455;&#12463;&#12488;&#12434;&#25552;&#35328;&#12289;&#25512;&#36914;&#12290;&#8226;    &#19990;&#30028;&#21508;&#22269;&#12398;IBM&#12364;&#26377;&#12377;&#12427;&#12503;&#12525;&#12472;&#12455;&#12463;&#12488;&#12398;&#30693;&#35211;&#12434;&#12525;&#12540;&#12459;&#12521;&#12452;&#12474;&#12377;&#12427;&#27963;&#21205;&#12408;&#12398;&#21442;&#30011;&#12289;&#26085;&#26412;&#12395;&#26044;&#12369;&#12427;&#12503;&#12525;&#12514;&#12540;&#12471;&#12519;&#12531;&#12398;&#20307;&#21046;&#12420;&#25351;&#37341;&#12398;&#31574;&#23450;&#12434;&#12522;&#12540;&#12489;&#12290;&#8226;    Watson&#12392;ERP&#12434;&#32068;&#12415;&#21512;&#12431;&#12379;&#12383;&#12289;&#27425;&#19990;&#20195;&#12398;&#12477;&#12522;&#12517;&#12540;&#12471;&#12519;&#12531;&#12434;&#21109;&#12426;&#20986;&#12377;&#27231;&#20250;&#12408;&#12398;&#38306;&#19982;&#12290; &#24517;&#35201;&#12394;&#12473;&#12461;&#12523;&#12539;&#32076;&#39443;&#8226;    SAP&#12394;&#12393;&#12398;ERP&#12497;&#12483;&#12465;&#12540;&#12472;&#12398;&#23455;&#35013;&#12289;&#12414;&#12383;&#12399;&#26989;&#21209;&#12471;&#12473;&#12486;&#12512;&#12398;&#12473;&#12463;&#12521;&#12483;&#12481;&#38283;&#30330;&#32076;&#39443;&#12290;&#8226;    &#25552;&#26696;&#12289;&#35201;&#20214;&#23450;&#32681;&#12289;&#12471;&#12473;&#12486;&#12512;&#38283;&#30330;&#12501;&#12455;&#12540;&#12474;&#12398;&#32076;&#39443;&#12290;&#27475;&#36814;&#12377;&#12427;&#12473;&#12461;&#12523;&#12539;&#32076;&#39443;&#8226;    &#12503;&#12525;&#12472;&#12455;&#12463;&#12488;&#12420;&#12481;&#12540;&#12512;&#12434;&#12522;&#12540;&#12489;&#12375;&#12383;&#32076;&#39443;&#12290;&#8226;    FI&#12289;CO&#12289;SD&#12289;MM&#12289;PP&#12289;BW&#12289;BO&#12289;Basis&#12398;&#32076;&#39443;&#12290;&#8226;    &#36001;&#21209;&#20250;&#35336;&#12420;&#22312;&#24235;&#36092;&#36023;&#31649;&#29702;&#12471;&#12473;&#12486;&#12512;&#12398;&#23455;&#35013;&#32076;&#39443;&#12290;&#8226;    Java&#12398;&#38283;&#30330;&#32076;&#39443;&#12290;&#8226;    &#33521;&#35486;&#21147;&#65288;&#35501;&#12415;&#26360;&#12365;&#65289; 
"
IBM,['Package Consultant: SAP HANA SCM SD'],https://careers.ibm.com/job/17995002/package-consultant-sap-hana-scm-sd-pune-in/?codes=WEB_SEARCH_INDIA,"Pune, IN","IntroductionAs a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients&#8217; business environment and achieve business results.Your Role and ResponsibilitiesYour day in the role will include&#8230;  Assists clients in the selection, implementation, and support of SD for SAP. Lead multiple sized projects as team member or lead to implement new functionalities and improve existing functionalities including articulating, analyzing requirements and translating them into effective solutions Prepare and conduct Unit Testing and User Acceptance Testing  You will come with&#8230;  Knowledge and experience in implementation planning, fit analysis, configuration, testing, rollout and post-implementation support. Experience in working with teams to prioritize work and drive system solutions by clearly articulating business needs  How we&#8217;ll help you grow:   You&#8217;ll have access to all the technical and management training courses to become the expert you want to be You&#8217;ll learn directly from experienced developers in the field, our team leads love to mentor You have the opportunity to work in many different areas to figure out what really excites you.  Required Technical and Professional Expertise  6+ Years of SAP functional experience specializing in design and configuration of SAP SD modules. Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support Should be able to create requirement specifications based on Architecture/Design/Detailing of Processes  Preferred Technical and Professional Expertise  Proven work experience in Hana would be an added advantage.   
"
IBM,['Package Consultant: SAP HANA SCM SD'],https://careers.ibm.com/job/17995007/package-consultant-sap-hana-scm-sd-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionAs a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients&#8217; business environment and achieve business results.Your Role and ResponsibilitiesYour day in the role will include&#8230;  Assists clients in the selection, implementation, and support of SD for SAP. Lead multiple sized projects as team member or lead to implement new functionalities and improve existing functionalities including articulating, analyzing requirements and translating them into effective solutions Prepare and conduct Unit Testing and User Acceptance Testing  You will come with&#8230;  Knowledge and experience in implementation planning, fit analysis, configuration, testing, rollout and post-implementation support. Experience in working with teams to prioritize work and drive system solutions by clearly articulating business needs  How we&#8217;ll help you grow:   You&#8217;ll have access to all the technical and management training courses to become the expert you want to be You&#8217;ll learn directly from experienced developers in the field, our team leads love to mentor You have the opportunity to work in many different areas to figure out what really excites you.  Required Technical and Professional Expertise  6+ Years of SAP functional experience specializing in design and configuration of SAP SD modules. Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support Should be able to create requirement specifications based on Architecture/Design/Detailing of Processes  Preferred Technical and Professional Expertise  Proven work experience in Hana would be an added advantage.   
"
IBM,['Package Consultant: SAP HANA SCM SD'],https://careers.ibm.com/job/17995010/package-consultant-sap-hana-scm-sd-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionAs a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients&#8217; business environment and achieve business results.Your Role and ResponsibilitiesYour day in the role will include&#8230;  Assists clients in the selection, implementation, and support of SD for SAP. Lead multiple sized projects as team member or lead to implement new functionalities and improve existing functionalities including articulating, analyzing requirements and translating them into effective solutions Prepare and conduct Unit Testing and User Acceptance Testing  You will come with&#8230;  Knowledge and experience in implementation planning, fit analysis, configuration, testing, rollout and post-implementation support. Experience in working with teams to prioritize work and drive system solutions by clearly articulating business needs  How we&#8217;ll help you grow:   You&#8217;ll have access to all the technical and management training courses to become the expert you want to be You&#8217;ll learn directly from experienced developers in the field, our team leads love to mentor You have the opportunity to work in many different areas to figure out what really excites you.  Required Technical and Professional Expertise  6+ Years of SAP functional experience specializing in design and configuration of SAP SD modules. Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support Should be able to create requirement specifications based on Architecture/Design/Detailing of Processes  Preferred Technical and Professional Expertise  Proven work experience in Hana would be an added advantage.   
"
IBM,['Package Consultant: SAP HANA SCM SD'],https://careers.ibm.com/job/17995012/package-consultant-sap-hana-scm-sd-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionAs a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients&#8217; business environment and achieve business results.Your Role and ResponsibilitiesYour day in the role will include&#8230;  Assists clients in the selection, implementation, and support of SD for SAP. Lead multiple sized projects as team member or lead to implement new functionalities and improve existing functionalities including articulating, analyzing requirements and translating them into effective solutions Prepare and conduct Unit Testing and User Acceptance Testing  You will come with&#8230;  Knowledge and experience in implementation planning, fit analysis, configuration, testing, rollout and post-implementation support. Experience in working with teams to prioritize work and drive system solutions by clearly articulating business needs  How we&#8217;ll help you grow:   You&#8217;ll have access to all the technical and management training courses to become the expert you want to be You&#8217;ll learn directly from experienced developers in the field, our team leads love to mentor You have the opportunity to work in many different areas to figure out what really excites you.  Required Technical and Professional Expertise  6+ Years of SAP functional experience specializing in design and configuration of SAP SD modules. Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support Should be able to create requirement specifications based on Architecture/Design/Detailing of Processes  Preferred Technical and Professional Expertise  Proven work experience in Hana would be an added advantage.   
"
IBM,['Package Consultant: SAP HANA SCM SD'],https://careers.ibm.com/job/17995013/package-consultant-sap-hana-scm-sd-bangalore-in/?codes=WEB_SEARCH_INDIA,"Bangalore, IN","IntroductionAs a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients&#8217; business environment and achieve business results.Your Role and ResponsibilitiesYour day in the role will include&#8230;  Assists clients in the selection, implementation, and support of SD for SAP. Lead multiple sized projects as team member or lead to implement new functionalities and improve existing functionalities including articulating, analyzing requirements and translating them into effective solutions Prepare and conduct Unit Testing and User Acceptance Testing  You will come with&#8230;  Knowledge and experience in implementation planning, fit analysis, configuration, testing, rollout and post-implementation support. Experience in working with teams to prioritize work and drive system solutions by clearly articulating business needs  How we&#8217;ll help you grow:   You&#8217;ll have access to all the technical and management training courses to become the expert you want to be You&#8217;ll learn directly from experienced developers in the field, our team leads love to mentor You have the opportunity to work in many different areas to figure out what really excites you.  Required Technical and Professional Expertise  6+ Years of SAP functional experience specializing in design and configuration of SAP SD modules. Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support Should be able to create requirement specifications based on Architecture/Design/Detailing of Processes  Preferred Technical and Professional Expertise  Proven work experience in Hana would be an added advantage.   
"
IBM,['Package Consultant: SAP HANA SCM SD'],https://careers.ibm.com/job/17995015/package-consultant-sap-hana-scm-sd-pune-in/?codes=WEB_SEARCH_INDIA,"Pune, IN","IntroductionAs a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients&#8217; business environment and achieve business results.Your Role and ResponsibilitiesYour day in the role will include&#8230;  Assists clients in the selection, implementation, and support of SD for SAP. Lead multiple sized projects as team member or lead to implement new functionalities and improve existing functionalities including articulating, analyzing requirements and translating them into effective solutions Prepare and conduct Unit Testing and User Acceptance Testing  You will come with&#8230;  Knowledge and experience in implementation planning, fit analysis, configuration, testing, rollout and post-implementation support. Experience in working with teams to prioritize work and drive system solutions by clearly articulating business needs  How we&#8217;ll help you grow:   You&#8217;ll have access to all the technical and management training courses to become the expert you want to be You&#8217;ll learn directly from experienced developers in the field, our team leads love to mentor You have the opportunity to work in many different areas to figure out what really excites you.  Required Technical and Professional Expertise  6+ Years of SAP functional experience specializing in design and configuration of SAP SD modules. Experience in gathering business requirements, providing conceptual and detailed designs to meet business needs, performing necessary SAP configurations, writing detail specifications for development of custom programs, testing, co-ordination of transports to production and post go live support Should be able to create requirement specifications based on Architecture/Design/Detailing of Processes  Preferred Technical and Professional Expertise  Proven work experience in Hana would be an added advantage.   
"
